slip_pressure,probability,ID,det_slip_pressure
1376.5695237932405,0.679,Fault3,1210.652
1377.258145701296,0.68,Fault3,1210.652
1377.3145299171367,0.681,Fault3,1210.652
1378.6935936205275,0.682,Fault3,1210.652
1378.7593828932977,0.683,Fault3,1210.652
1378.8363253026446,0.684,Fault3,1210.652
1379.0588161722987,0.685,Fault3,1210.652
1379.4972067774554,0.686,Fault3,1210.652
1379.5850547151624,0.687,Fault3,1210.652
1380.3156172038218,0.688,Fault3,1210.652
1381.5621478233118,0.689,Fault3,1210.652
1382.5678812204198,0.69,Fault3,1210.652
1385.5964829409045,0.691,Fault3,1210.652
1385.8159818302502,0.692,Fault3,1210.652
1386.4797471172246,0.693,Fault3,1210.652
1386.520162367005,0.694,Fault3,1210.652
1386.6713053963063,0.695,Fault3,1210.652
1387.6118007925872,0.696,Fault3,1210.652
1388.6741528365565,0.697,Fault3,1210.652
1388.8558897954542,0.698,Fault3,1210.652
1389.3451104362086,0.699,Fault3,1210.652
1391.6130827012994,0.7,Fault3,1210.652
1392.6067552505783,0.701,Fault3,1210.652
1393.8557648130852,0.702,Fault3,1210.652
1395.2833144224098,0.703,Fault3,1210.652
1395.8856960240125,0.704,Fault3,1210.652
1395.9484596057275,0.705,Fault3,1210.652
1399.780334175747,0.706,Fault3,1210.652
1401.2181912726753,0.707,Fault3,1210.652
1402.7648488713676,0.708,Fault3,1210.652
1403.0443683494473,0.709,Fault3,1210.652
1403.5501276039565,0.71,Fault3,1210.652
1403.567797982816,0.711,Fault3,1210.652
1403.627780020414,0.712,Fault3,1210.652
1403.9162606646175,0.713,Fault3,1210.652
1405.3521820272729,0.714,Fault3,1210.652
1405.6238404825847,0.715,Fault3,1210.652
1406.5769195328141,0.716,Fault3,1210.652
1407.0267023652268,0.717,Fault3,1210.652
1407.994714413707,0.718,Fault3,1210.652
1408.8616195645159,0.719,Fault3,1210.652
1408.890307852383,0.72,Fault3,1210.652
1409.849045308716,0.721,Fault3,1210.652
1410.1588196647974,0.722,Fault3,1210.652
1410.3228646641576,0.723,Fault3,1210.652
1410.6363976559062,0.724,Fault3,1210.652
1410.6854627669668,0.725,Fault3,1210.652
1411.442105467605,0.726,Fault3,1210.652
1412.2150003495904,0.727,Fault3,1210.652
1412.5528411604512,0.728,Fault3,1210.652
1413.4662915066233,0.729,Fault3,1210.652
1414.172592149205,0.73,Fault3,1210.652
1414.5602943889148,0.731,Fault3,1210.652
1415.2806864104161,0.732,Fault3,1210.652
1416.0044766047404,0.733,Fault3,1210.652
1416.6300378975573,0.734,Fault3,1210.652
1416.66035528578,0.735,Fault3,1210.652
1417.2361394058078,0.736,Fault3,1210.652
1417.9056023675457,0.737,Fault3,1210.652
1418.1983250918497,0.738,Fault3,1210.652
1418.5138442166467,0.739,Fault3,1210.652
1418.5761337429603,0.74,Fault3,1210.652
1418.5797901162673,0.741,Fault3,1210.652
1420.779682419513,0.742,Fault3,1210.652
1421.837376221653,0.743,Fault3,1210.652
1421.9422186734791,0.744,Fault3,1210.652
1422.1477972227608,0.745,Fault3,1210.652
1424.2375292683623,0.746,Fault3,1210.652
1424.278038386536,0.747,Fault3,1210.652
1424.5506382419458,0.748,Fault3,1210.652
1426.0996335175364,0.749,Fault3,1210.652
1426.1642401954311,0.75,Fault3,1210.652
1427.2605516792335,0.751,Fault3,1210.652
1428.0748508322831,0.752,Fault3,1210.652
1428.2410249376303,0.753,Fault3,1210.652
1429.15224416673,0.754,Fault3,1210.652
1429.9388485038494,0.755,Fault3,1210.652
1430.004104570324,0.756,Fault3,1210.652
1430.2240375384329,0.757,Fault3,1210.652
1430.9779537610934,0.758,Fault3,1210.652
1431.5562485715186,0.759,Fault3,1210.652
1435.443437286942,0.76,Fault3,1210.652
1435.65162303962,0.761,Fault3,1210.652
1436.6889852266277,0.762,Fault3,1210.652
1438.7768865924127,0.763,Fault3,1210.652
1438.8040032797826,0.764,Fault3,1210.652
1438.9218095861877,0.765,Fault3,1210.652
1441.200625649367,0.766,Fault3,1210.652
1444.2765026194493,0.767,Fault3,1210.652
1445.6713602633004,0.768,Fault3,1210.652
1445.6830886863654,0.769,Fault3,1210.652
1446.1274151167654,0.77,Fault3,1210.652
1446.594910406194,0.771,Fault3,1210.652
1448.2744510748296,0.772,Fault3,1210.652
1448.698407692194,0.773,Fault3,1210.652
1449.1205934101208,0.774,Fault3,1210.652
1450.045871190602,0.775,Fault3,1210.652
1450.8907715017738,0.776,Fault3,1210.652
1452.5712713041137,0.777,Fault3,1210.652
1455.0421053729465,0.778,Fault3,1210.652
1456.0448173458956,0.779,Fault3,1210.652
1457.0088560659033,0.78,Fault3,1210.652
1457.4858302002024,0.781,Fault3,1210.652
1459.8348643027477,0.782,Fault3,1210.652
1460.4383890372574,0.783,Fault3,1210.652
1461.9215116290572,0.784,Fault3,1210.652
1463.3858325184835,0.785,Fault3,1210.652
1463.7110892363037,0.786,Fault3,1210.652
1464.3413387643243,0.787,Fault3,1210.652
1464.6511675708227,0.788,Fault3,1210.652
1464.982088235756,0.789,Fault3,1210.652
1465.2278568914828,0.79,Fault3,1210.652
1466.9255319513377,0.791,Fault3,1210.652
1467.2713405764887,0.792,Fault3,1210.652
1467.5877822952266,0.793,Fault3,1210.652
1468.269611076659,0.794,Fault3,1210.652
1469.0072115943615,0.795,Fault3,1210.652
1469.617061002379,0.796,Fault3,1210.652
1471.6481199417437,0.797,Fault3,1210.652
1472.809847630694,0.798,Fault3,1210.652
1473.194704061846,0.799,Fault3,1210.652
1474.397917774307,0.8,Fault3,1210.652
1475.6911916053136,0.801,Fault3,1210.652
1481.127155241275,0.802,Fault3,1210.652
1484.3096230710084,0.803,Fault3,1210.652
1487.3869775253054,0.804,Fault3,1210.652
1487.8278130843748,0.805,Fault3,1210.652
1487.9598804281022,0.806,Fault3,1210.652
1490.0625363727631,0.807,Fault3,1210.652
1490.4369950563248,0.808,Fault3,1210.652
1491.7750702846774,0.809,Fault3,1210.652
1491.8722219865651,0.81,Fault3,1210.652
1493.4739739759152,0.811,Fault3,1210.652
1493.83658285463,0.812,Fault3,1210.652
1496.6428734780218,0.813,Fault3,1210.652
1496.908461204529,0.814,Fault3,1210.652
1497.44034430698,0.815,Fault3,1210.652
1498.9409116283068,0.816,Fault3,1210.652
1499.167170846343,0.817,Fault3,1210.652
1501.2687282000138,0.818,Fault3,1210.652
1502.1941882217611,0.819,Fault3,1210.652
1502.4300025678954,0.82,Fault3,1210.652
1503.2106899035948,0.821,Fault3,1210.652
1503.593970497848,0.822,Fault3,1210.652
1503.956658303532,0.823,Fault3,1210.652
1506.913285656994,0.824,Fault3,1210.652
1508.8347003271574,0.825,Fault3,1210.652
1508.8418105564692,0.826,Fault3,1210.652
1510.9389119656469,0.827,Fault3,1210.652
1513.0904106760765,0.828,Fault3,1210.652
1514.0519899939725,0.829,Fault3,1210.652
1515.2126447233966,0.83,Fault3,1210.652
1515.869177552864,0.831,Fault3,1210.652
1516.3468284274834,0.832,Fault3,1210.652
1518.9309075075414,0.833,Fault3,1210.652
1520.9138944784459,0.834,Fault3,1210.652
1521.7784113774833,0.835,Fault3,1210.652
1522.944649933241,0.836,Fault3,1210.652
1527.9586288623675,0.837,Fault3,1210.652
1528.870830998958,0.838,Fault3,1210.652
1529.295073083356,0.839,Fault3,1210.652
1531.4497281436463,0.84,Fault3,1210.652
1532.3423111975658,0.841,Fault3,1210.652
1532.7986362964864,0.842,Fault3,1210.652
1535.021562251225,0.843,Fault3,1210.652
1535.759637369353,0.844,Fault3,1210.652
1535.765864767983,0.845,Fault3,1210.652
1536.8149192583448,0.846,Fault3,1210.652
1537.6608953411578,0.847,Fault3,1210.652
1537.8266348970737,0.848,Fault3,1210.652
1537.9380913827804,0.849,Fault3,1210.652
1538.6610375766493,0.85,Fault3,1210.652
1541.2062576782203,0.851,Fault3,1210.652
1542.3500002678281,0.852,Fault3,1210.652
1543.1059290159724,0.853,Fault3,1210.652
1543.600183592066,0.854,Fault3,1210.652
1543.6174615879393,0.855,Fault3,1210.652
1545.2669032882545,0.856,Fault3,1210.652
1545.4064031197524,0.857,Fault3,1210.652
1545.6038840956826,0.858,Fault3,1210.652
1545.6830691569094,0.859,Fault3,1210.652
1549.2083626034782,0.86,Fault3,1210.652
1550.1672193300005,0.861,Fault3,1210.652
1551.2395547927113,0.862,Fault3,1210.652
1553.5987574543756,0.863,Fault3,1210.652
1555.5466594095026,0.864,Fault3,1210.652
1556.5810285284626,0.865,Fault3,1210.652
1556.9965024209523,0.866,Fault3,1210.652
1557.4779557010736,0.867,Fault3,1210.652
1559.278927302127,0.868,Fault3,1210.652
1560.0481170588962,0.869,Fault3,1210.652
1566.6283771039753,0.87,Fault3,1210.652
1568.3478342776802,0.871,Fault3,1210.652
1568.5143063735245,0.872,Fault3,1210.652
1570.6685897286752,0.873,Fault3,1210.652
1571.7716260411692,0.874,Fault3,1210.652
1572.6897217155338,0.875,Fault3,1210.652
1574.5259428505506,0.876,Fault3,1210.652
1575.5303745457368,0.877,Fault3,1210.652
1577.9473167415729,0.878,Fault3,1210.652
1579.5412155237066,0.879,Fault3,1210.652
1580.423300863241,0.88,Fault3,1210.652
1582.0056642045706,0.881,Fault3,1210.652
1583.1056499600895,0.882,Fault3,1210.652
1583.7451235697974,0.883,Fault3,1210.652
1589.6765403587187,0.884,Fault3,1210.652
1590.978972460559,0.885,Fault3,1210.652
1591.9590494800511,0.886,Fault3,1210.652
1592.3258710608984,0.887,Fault3,1210.652
1593.4010526702,0.888,Fault3,1210.652
1595.6140533767202,0.889,Fault3,1210.652
1596.7459893043508,0.89,Fault3,1210.652
1597.2089067392824,0.891,Fault3,1210.652
1597.229127118085,0.892,Fault3,1210.652
1597.482525991147,0.893,Fault3,1210.652
1598.0326943047069,0.894,Fault3,1210.652
1599.002784871534,0.895,Fault3,1210.652
1602.436286620579,0.896,Fault3,1210.652
1602.5654979760582,0.897,Fault3,1210.652
1602.7946685624186,0.898,Fault3,1210.652
1608.0326625251653,0.899,Fault3,1210.652
1609.7178564200437,0.9,Fault3,1210.652
1610.1083481068865,0.901,Fault3,1210.652
1611.3580422344187,0.902,Fault3,1210.652
1611.8254855599384,0.903,Fault3,1210.652
1614.6437040319254,0.904,Fault3,1210.652
1615.0326665419577,0.905,Fault3,1210.652
1615.3390843071993,0.906,Fault3,1210.652
1615.6267306655984,0.907,Fault3,1210.652
1615.9190523097748,0.908,Fault3,1210.652
1616.2071695320496,0.909,Fault3,1210.652
1616.5317948655527,0.91,Fault3,1210.652
1618.8882969308613,0.911,Fault3,1210.652
1620.2253900157018,0.912,Fault3,1210.652
1620.6352155485467,0.913,Fault3,1210.652
1622.7740325834957,0.914,Fault3,1210.652
1624.5101289091115,0.915,Fault3,1210.652
1625.5329976531061,0.916,Fault3,1210.652
1626.6089573085574,0.917,Fault3,1210.652
1627.6041568143585,0.918,Fault3,1210.652
1628.5236741017316,0.919,Fault3,1210.652
1629.1079666567969,0.92,Fault3,1210.652
1629.7070274175055,0.921,Fault3,1210.652
1630.7293473489383,0.922,Fault3,1210.652
1630.7456130444882,0.923,Fault3,1210.652
1632.1792897498192,0.924,Fault3,1210.652
1636.0538179274376,0.925,Fault3,1210.652
1642.0444157169627,0.926,Fault3,1210.652
1642.2464466389613,0.927,Fault3,1210.652
1650.151810451411,0.928,Fault3,1210.652
1651.1344217919084,0.929,Fault3,1210.652
1654.0713762406915,0.93,Fault3,1210.652
1654.335496677981,0.931,Fault3,1210.652
1655.483847746581,0.932,Fault3,1210.652
1655.909779048939,0.933,Fault3,1210.652
1657.0760642911684,0.934,Fault3,1210.652
1661.361765313925,0.935,Fault3,1210.652
1664.524337023284,0.936,Fault3,1210.652
1665.287098528893,0.937,Fault3,1210.652
1675.3491439244654,0.938,Fault3,1210.652
1678.112436862613,0.939,Fault3,1210.652
1679.7836324169148,0.94,Fault3,1210.652
1679.8129199224654,0.941,Fault3,1210.652
1683.369834670068,0.942,Fault3,1210.652
1684.1764498149414,0.943,Fault3,1210.652
1684.9558442001025,0.944,Fault3,1210.652
1685.6396194630142,0.945,Fault3,1210.652
1686.3669882537733,0.946,Fault3,1210.652
1687.7298025615046,0.947,Fault3,1210.652
1692.7207271110562,0.948,Fault3,1210.652
1694.1969967430114,0.949,Fault3,1210.652
1699.3941515108668,0.95,Fault3,1210.652
1700.3830078741742,0.951,Fault3,1210.652
1700.93662753805,0.952,Fault3,1210.652
1702.298151765099,0.953,Fault3,1210.652
1702.3629038701622,0.954,Fault3,1210.652
1702.7399067243812,0.955,Fault3,1210.652
1705.0416271657054,0.956,Fault3,1210.652
1711.551978966978,0.957,Fault3,1210.652
1712.9637080188754,0.958,Fault3,1210.652
1714.462344765959,0.959,Fault3,1210.652
1715.3959738048995,0.96,Fault3,1210.652
1716.5527591624086,0.961,Fault3,1210.652
1717.3677767604931,0.962,Fault3,1210.652
1717.8140574637682,0.963,Fault3,1210.652
1721.402976602944,0.964,Fault3,1210.652
1722.102211214388,0.965,Fault3,1210.652
1729.9383747545999,0.966,Fault3,1210.652
1730.27101295677,0.967,Fault3,1210.652
1736.9620299732198,0.968,Fault3,1210.652
1739.2408294555446,0.969,Fault3,1210.652
1741.0025579446522,0.97,Fault3,1210.652
1745.6678096393216,0.971,Fault3,1210.652
1750.1074042728933,0.972,Fault3,1210.652
1751.3327635461962,0.973,Fault3,1210.652
1751.6658189511797,0.974,Fault3,1210.652
1754.7934769029503,0.975,Fault3,1210.652
1755.2447377358799,0.976,Fault3,1210.652
1757.5274843553925,0.977,Fault3,1210.652
1764.578259265356,0.978,Fault3,1210.652
1766.4620329806012,0.979,Fault3,1210.652
1769.998427382235,0.98,Fault3,1210.652
1771.8672027188322,0.981,Fault3,1210.652
1773.335393270943,0.982,Fault3,1210.652
1780.5256167056027,0.983,Fault3,1210.652
1821.9059822652273,0.984,Fault3,1210.652
1826.9364785561313,0.985,Fault3,1210.652
1835.1478267299346,0.986,Fault3,1210.652
1839.9721282505784,0.987,Fault3,1210.652
1847.9107257128776,0.988,Fault3,1210.652
1851.952071085771,0.989,Fault3,1210.652
1854.156231457225,0.99,Fault3,1210.652
1870.9427563568113,0.991,Fault3,1210.652
1872.9333314155554,0.992,Fault3,1210.652
1895.793159892595,0.993,Fault3,1210.652
1899.5851893833126,0.994,Fault3,1210.652
1908.3570701565961,0.995,Fault3,1210.652
1909.47785614833,0.996,Fault3,1210.652
1931.7288556641051,0.997,Fault3,1210.652
1958.452380729973,0.998,Fault3,1210.652
1974.8183574260297,0.999,Fault3,1210.652
2014.2800098552932,1.0,Fault3,1210.652
288.5943925627063,0.001,Fault4,727.333
336.68589334389196,0.002,Fault4,727.333
339.6231978151233,0.003,Fault4,727.333
348.8905205385071,0.004,Fault4,727.333
353.8883776418099,0.005,Fault4,727.333
354.29344722117406,0.006,Fault4,727.333
363.9618185392752,0.007,Fault4,727.333
375.78281502675725,0.008,Fault4,727.333
381.664642852745,0.009,Fault4,727.333
385.20219373810653,0.01,Fault4,727.333
390.2088900557732,0.011,Fault4,727.333
392.8798260000776,0.012,Fault4,727.333
396.20281143844846,0.013,Fault4,727.333
401.47461910453256,0.014,Fault4,727.333
405.4963336614207,0.015,Fault4,727.333
414.39925042533594,0.016,Fault4,727.333
416.82759480252645,0.017,Fault4,727.333
420.99116162871667,0.018,Fault4,727.333
421.4566590427195,0.019,Fault4,727.333
425.3783840585402,0.02,Fault4,727.333
430.76657445917135,0.021,Fault4,727.333
430.781487406471,0.022,Fault4,727.333
432.66856034878225,0.023,Fault4,727.333
432.9896064193012,0.024,Fault4,727.333
435.89852876130317,0.025,Fault4,727.333
435.9235838835886,0.026,Fault4,727.333
440.75970181107135,0.027,Fault4,727.333
443.868347383846,0.028,Fault4,727.333
446.56240358060614,0.029,Fault4,727.333
451.1629859908686,0.03,Fault4,727.333
451.52776309350475,0.031,Fault4,727.333
453.56982411381375,0.032,Fault4,727.333
456.85453298747143,0.033,Fault4,727.333
457.3074846499491,0.034,Fault4,727.333
457.8557525682625,0.035,Fault4,727.333
459.318420002176,0.036,Fault4,727.333
461.97880732481264,0.037,Fault4,727.333
462.42054880554724,0.038,Fault4,727.333
462.6278092533515,0.039,Fault4,727.333
464.58625152094834,0.04,Fault4,727.333
465.77121773422334,0.041,Fault4,727.333
467.30884873638547,0.042,Fault4,727.333
467.7668074222111,0.043,Fault4,727.333
470.91734576612544,0.044,Fault4,727.333
472.44676060666654,0.045,Fault4,727.333
473.89902055589414,0.046,Fault4,727.333
474.9199789200673,0.047,Fault4,727.333
477.554023824167,0.048,Fault4,727.333
478.4949669317202,0.049,Fault4,727.333
480.20768986122215,0.05,Fault4,727.333
482.8809576172365,0.051,Fault4,727.333
485.01786444667493,0.052,Fault4,727.333
485.9666312351003,0.053,Fault4,727.333
489.41029304595276,0.054,Fault4,727.333
489.4756232366718,0.055,Fault4,727.333
490.1033923341017,0.056,Fault4,727.333
490.44729543595156,0.057,Fault4,727.333
490.7714435665694,0.058,Fault4,727.333
492.0029575942979,0.059,Fault4,727.333
492.75402544128497,0.06,Fault4,727.333
495.58117691884354,0.061,Fault4,727.333
500.92889479202387,0.062,Fault4,727.333
503.30793407389905,0.063,Fault4,727.333
503.3543932382704,0.064,Fault4,727.333
504.1197525990938,0.065,Fault4,727.333
505.38595917636354,0.066,Fault4,727.333
507.1776338197501,0.067,Fault4,727.333
508.7251243713435,0.068,Fault4,727.333
509.864741089384,0.069,Fault4,727.333
510.80920200433695,0.07,Fault4,727.333
511.2007875126765,0.071,Fault4,727.333
512.3569114849289,0.072,Fault4,727.333
515.4281298078001,0.073,Fault4,727.333
518.5037072119925,0.074,Fault4,727.333
521.2962647992379,0.075,Fault4,727.333
521.7038265829698,0.076,Fault4,727.333
522.3505034397377,0.077,Fault4,727.333
523.2278236709508,0.078,Fault4,727.333
524.1144889201776,0.079,Fault4,727.333
524.491876481117,0.08,Fault4,727.333
526.1970833812616,0.081,Fault4,727.333
526.2943433943802,0.082,Fault4,727.333
526.3040133143801,0.083,Fault4,727.333
526.406372781535,0.084,Fault4,727.333
527.3661697352659,0.085,Fault4,727.333
527.5950870872872,0.086,Fault4,727.333
527.7548131187307,0.087,Fault4,727.333
530.3873459765616,0.088,Fault4,727.333
532.4397052406537,0.089,Fault4,727.333
532.9937979439417,0.09,Fault4,727.333
534.7599170254729,0.091,Fault4,727.333
535.2931496349414,0.092,Fault4,727.333
537.6036101104269,0.093,Fault4,727.333
537.8348778894002,0.094,Fault4,727.333
538.8195436471791,0.095,Fault4,727.333
539.545312267703,0.096,Fault4,727.333
540.2819033536956,0.097,Fault4,727.333
541.3090769795712,0.098,Fault4,727.333
543.222961626551,0.099,Fault4,727.333
543.3836524457091,0.1,Fault4,727.333
543.7805287560137,0.101,Fault4,727.333
544.1335762342471,0.102,Fault4,727.333
544.3489866107844,0.103,Fault4,727.333
545.03941760992,0.104,Fault4,727.333
545.4924603486709,0.105,Fault4,727.333
546.1038349693722,0.106,Fault4,727.333
547.8867687321133,0.107,Fault4,727.333
548.8088563830449,0.108,Fault4,727.333
550.3979767883616,0.109,Fault4,727.333
550.5401332002745,0.11,Fault4,727.333
550.8584705038555,0.111,Fault4,727.333
552.6093364337162,0.112,Fault4,727.333
553.3315713910953,0.113,Fault4,727.333
553.4244317034743,0.114,Fault4,727.333
554.2503371140665,0.115,Fault4,727.333
554.4399536511856,0.116,Fault4,727.333
554.6896760665492,0.117,Fault4,727.333
555.0534047651923,0.118,Fault4,727.333
555.4303234965437,0.119,Fault4,727.333
555.4656758222937,0.12,Fault4,727.333
555.8082592435818,0.121,Fault4,727.333
556.1573575058292,0.122,Fault4,727.333
556.8483271111361,0.123,Fault4,727.333
558.3608157893249,0.124,Fault4,727.333
558.6691674475509,0.125,Fault4,727.333
559.7873897047879,0.126,Fault4,727.333
560.3391477619098,0.127,Fault4,727.333
560.8051440742385,0.128,Fault4,727.333
561.064431378722,0.129,Fault4,727.333
562.3571146129757,0.13,Fault4,727.333
563.255024360326,0.131,Fault4,727.333
563.3190237458737,0.132,Fault4,727.333
563.3435566728048,0.133,Fault4,727.333
563.5012178907565,0.134,Fault4,727.333
564.1049386632976,0.135,Fault4,727.333
564.1659365962478,0.136,Fault4,727.333
564.342081826468,0.137,Fault4,727.333
565.0144068089168,0.138,Fault4,727.333
565.2777083910067,0.139,Fault4,727.333
565.3658606712856,0.14,Fault4,727.333
565.5567393935244,0.141,Fault4,727.333
565.8257841826218,0.142,Fault4,727.333
566.3731640112096,0.143,Fault4,727.333
566.5155181533095,0.144,Fault4,727.333
566.9922898471743,0.145,Fault4,727.333
567.8874165595704,0.146,Fault4,727.333
568.0370439724344,0.147,Fault4,727.333
568.387679679233,0.148,Fault4,727.333
568.3886085193311,0.149,Fault4,727.333
569.5625719146449,0.15,Fault4,727.333
570.020203383561,0.151,Fault4,727.333
570.3819232585539,0.152,Fault4,727.333
572.221656511784,0.153,Fault4,727.333
572.4469503979634,0.154,Fault4,727.333
575.7467072583803,0.155,Fault4,727.333
575.7482767806192,0.156,Fault4,727.333
576.0687188728136,0.157,Fault4,727.333
576.2965311438222,0.158,Fault4,727.333
577.1089078026732,0.159,Fault4,727.333
577.5768589891775,0.16,Fault4,727.333
579.1822277758558,0.161,Fault4,727.333
581.2359560874224,0.162,Fault4,727.333
581.2665170774968,0.163,Fault4,727.333
581.3108541557308,0.164,Fault4,727.333
581.3434442336569,0.165,Fault4,727.333
581.3533780531089,0.166,Fault4,727.333
581.4608305553726,0.167,Fault4,727.333
581.7517409259424,0.168,Fault4,727.333
581.8524589196634,0.169,Fault4,727.333
581.8578978970095,0.17,Fault4,727.333
582.0690421704179,0.171,Fault4,727.333
582.9590031913566,0.172,Fault4,727.333
583.5008199569334,0.173,Fault4,727.333
583.50276075151,0.174,Fault4,727.333
583.8246365423668,0.175,Fault4,727.333
584.1737938261443,0.176,Fault4,727.333
584.4469688438871,0.177,Fault4,727.333
584.7167796960323,0.178,Fault4,727.333
585.4322938404802,0.179,Fault4,727.333
585.4946409347173,0.18,Fault4,727.333
587.058743691623,0.181,Fault4,727.333
589.1585465534471,0.182,Fault4,727.333
589.9421818033875,0.183,Fault4,727.333
591.4915557879563,0.184,Fault4,727.333
591.8269434750091,0.185,Fault4,727.333
592.2199057545473,0.186,Fault4,727.333
593.7049523098154,0.187,Fault4,727.333
594.4428415707127,0.188,Fault4,727.333
594.7669047855439,0.189,Fault4,727.333
594.8990457544782,0.19,Fault4,727.333
596.1039675841898,0.191,Fault4,727.333
596.5793926654736,0.192,Fault4,727.333
597.0767831820798,0.193,Fault4,727.333
597.4293760081831,0.194,Fault4,727.333
601.4667626657734,0.195,Fault4,727.333
601.8726640395752,0.196,Fault4,727.333
602.1283142371791,0.197,Fault4,727.333
603.088808744857,0.198,Fault4,727.333
603.2407565483571,0.199,Fault4,727.333
603.9408912403909,0.2,Fault4,727.333
603.9762079848056,0.201,Fault4,727.333
605.1879463078709,0.202,Fault4,727.333
605.9490042539146,0.203,Fault4,727.333
605.966296799464,0.204,Fault4,727.333
606.327531700339,0.205,Fault4,727.333
606.9046865885924,0.206,Fault4,727.333
608.3346818886179,0.207,Fault4,727.333
608.3626991513927,0.208,Fault4,727.333
609.670721845036,0.209,Fault4,727.333
609.8405732780355,0.21,Fault4,727.333
610.2665621058718,0.211,Fault4,727.333
610.6116133712991,0.212,Fault4,727.333
611.2792427917211,0.213,Fault4,727.333
611.3571857124953,0.214,Fault4,727.333
612.2001194395328,0.215,Fault4,727.333
612.3688350185791,0.216,Fault4,727.333
613.6850754641852,0.217,Fault4,727.333
613.9736704869194,0.218,Fault4,727.333
614.6495931885181,0.219,Fault4,727.333
615.1741772527281,0.22,Fault4,727.333
615.1747323349277,0.221,Fault4,727.333
615.7766308097272,0.222,Fault4,727.333
616.7327043854286,0.223,Fault4,727.333
616.8565654425847,0.224,Fault4,727.333
618.139263927304,0.225,Fault4,727.333
618.5881701980045,0.226,Fault4,727.333
619.137699265453,0.227,Fault4,727.333
620.3038476415545,0.228,Fault4,727.333
620.3666821265871,0.229,Fault4,727.333
620.6745390090988,0.23,Fault4,727.333
620.8111930464094,0.231,Fault4,727.333
621.0253199959997,0.232,Fault4,727.333
622.0630193678267,0.233,Fault4,727.333
623.402379771215,0.234,Fault4,727.333
623.7827619512136,0.235,Fault4,727.333
624.6674932440784,0.236,Fault4,727.333
624.8051234369324,0.237,Fault4,727.333
625.3679743342761,0.238,Fault4,727.333
625.4106827640925,0.239,Fault4,727.333
626.2424539179397,0.24,Fault4,727.333
627.4627622597175,0.241,Fault4,727.333
628.1002656037649,0.242,Fault4,727.333
628.3704239135874,0.243,Fault4,727.333
629.8260734010343,0.244,Fault4,727.333
630.0373911299366,0.245,Fault4,727.333
630.8642736842269,0.246,Fault4,727.333
632.4375912497477,0.247,Fault4,727.333
632.5785461924065,0.248,Fault4,727.333
632.601779461098,0.249,Fault4,727.333
632.661922517868,0.25,Fault4,727.333
633.3524488286054,0.251,Fault4,727.333
633.9568186063207,0.252,Fault4,727.333
634.420999465851,0.253,Fault4,727.333
634.538986691942,0.254,Fault4,727.333
635.0322388183234,0.255,Fault4,727.333
635.4845097762474,0.256,Fault4,727.333
635.8991693363005,0.257,Fault4,727.333
635.9779218231228,0.258,Fault4,727.333
636.6889459268606,0.259,Fault4,727.333
636.7162240551081,0.26,Fault4,727.333
637.1777299200402,0.261,Fault4,727.333
637.5798845965012,0.262,Fault4,727.333
637.6752989103991,0.263,Fault4,727.333
638.8031387156276,0.264,Fault4,727.333
639.0590921697204,0.265,Fault4,727.333
639.4082284899479,0.266,Fault4,727.333
639.8926548454513,0.267,Fault4,727.333
640.2731002790275,0.268,Fault4,727.333
640.6243914473579,0.269,Fault4,727.333
640.7456894527799,0.27,Fault4,727.333
641.2996302651335,0.271,Fault4,727.333
641.7041305401651,0.272,Fault4,727.333
641.7731376121096,0.273,Fault4,727.333
642.3228664650626,0.274,Fault4,727.333
643.6902305784754,0.275,Fault4,727.333
644.2389851300069,0.276,Fault4,727.333
644.253164399882,0.277,Fault4,727.333
644.3961413582233,0.278,Fault4,727.333
645.8344887552088,0.279,Fault4,727.333
646.1991676582812,0.28,Fault4,727.333
646.6001044009677,0.281,Fault4,727.333
647.2425806046075,0.282,Fault4,727.333
647.2606544815222,0.283,Fault4,727.333
647.8165391289679,0.284,Fault4,727.333
648.2982016365925,0.285,Fault4,727.333
648.7559859306344,0.286,Fault4,727.333
649.1416483534779,0.287,Fault4,727.333
649.8607924673131,0.288,Fault4,727.333
651.5100958860633,0.289,Fault4,727.333
651.5430507557498,0.29,Fault4,727.333
651.6765834421313,0.291,Fault4,727.333
651.9540213402223,0.292,Fault4,727.333
652.524594766484,0.293,Fault4,727.333
652.7554358711211,0.294,Fault4,727.333
653.5672341391539,0.295,Fault4,727.333
654.6870082734516,0.296,Fault4,727.333
656.145324525503,0.297,Fault4,727.333
656.2495872288107,0.298,Fault4,727.333
658.7473315326353,0.299,Fault4,727.333
659.9320398045128,0.3,Fault4,727.333
660.3154698420125,0.301,Fault4,727.333
661.1826719563004,0.302,Fault4,727.333
661.637316274861,0.303,Fault4,727.333
662.3249846029215,0.304,Fault4,727.333
663.0086154075957,0.305,Fault4,727.333
663.156349436359,0.306,Fault4,727.333
663.2720022299866,0.307,Fault4,727.333
663.8235088590548,0.308,Fault4,727.333
664.0117252425697,0.309,Fault4,727.333
664.1594145912695,0.31,Fault4,727.333
664.4550880104194,0.311,Fault4,727.333
664.7924281061065,0.312,Fault4,727.333
664.8155066591081,0.313,Fault4,727.333
664.831531427352,0.314,Fault4,727.333
664.9487125613604,0.315,Fault4,727.333
665.2210401334346,0.316,Fault4,727.333
666.1209327237874,0.317,Fault4,727.333
667.8395159325291,0.318,Fault4,727.333
